order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,payment_value,delivery_days,anomaly_score,is_anomaly
794c69999774820e22c161f6dc4fef91,1,0e030462875259ec0cb868f7ecf1fd5e,abe021b01ba992245271b9aa422032df,2017-05-30 06:35:23,2740.0,54.5,2794.5,31.0,-1,True
796b04ac2c7b508683f6010238b991f1,1,3eb6b55ec8635498193d4fc3d264e6a3,8fe8786ee000001ab51d030dfd4a7bf1,2017-11-24 20:48:19,439.0,78.2,517.2,32.0,-1,True
797d09101d970843eb1cb6e491b4da0b,1,f9417fcaab540423270d3f693b9944c2,53e4c6e0f4312d4d2107a8c9cddf45cd,2018-06-28 01:56:49,210.99,191.11,402.1,9.0,-1,True
79a0ca36f845e0bf7e0e21441e0da0ba,1,6c34d241bbd85d693f1fee6a4b8a8e2b,59417c56835dd8e2e72f91f809cd4092,2017-06-18 22:30:19,845.0,74.06,919.06,11.0,-1,True
79ae0e4182dcaddaa21ac3038aa4e5d9,1,5ca5d42f98d39aa421923c2fde2c1558,b32be1695eb7ec5f10f72d9610a12527,2018-01-17 16:49:10,998.0,44.51,1042.51,12.0,-1,True
79bcc8051d22d7df6b06a2043627ff5a,1,7cb1e417bdc1490f948ee59caccb6e1b,6e386f64c84e482f0b9abf960797ee1b,2018-08-21 01:10:11,699.4,27.7,727.1,7.0,-1,True
79d3522a0854c853a4979ff2691abd91,1,470433f95ba906e17efac3fce39e9ffd,e2a1ac9bf33e5549a2a4f834e70df2f8,2017-06-12 20:55:09,2999.89,48.38,3048.27,10.0,-1,True
7a02e7df1d0d04bdc231db72612d3b7d,1,f96ff9b997681965689f78bef092fdd9,2a5b78b41cd05baeac8df54c6606b92c,2018-06-11 14:29:35,765.0,27.06,792.06,20.0,-1,True
7a0ecc0527498cda50b7221629978975,1,230ce9f6bbf76fd85d941adb9213b018,86bb7c4b535e49a541baf3266b1c95b1,2018-01-10 19:09:22,899.9,23.55,923.45,18.0,-1,True
7a189472050d185af07c5550a7dfc5ad,1,dbfac885ce74c770040e1c99389553e1,a369d693961cb93b61ca2cc518872a85,2017-12-11 21:58:54,160.0,86.34,620.68,15.0,-1,True
7a189472050d185af07c5550a7dfc5ad,2,ffcfaba393e8ef71937c6e8421bc2868,a369d693961cb93b61ca2cc518872a85,2017-12-11 21:58:54,288.0,86.34,620.68,15.0,-1,True
7a23cfcc5fcb50ed8cfd257506a5e84b,1,03fbf722447bf7fb4a99aff40b8ede7a,f5a590cf36251cf1162ea35bef76fe84,2018-05-11 15:15:23,629.0,60.66,689.66,5.0,-1,True
7a25a77da8e700b5a2e22d19e0bf7696,1,1e2e095149b3e9ca487d9c2d8c20378b,7d13fca15225358621be4086e1eb0964,2018-03-27 15:30:34,680.0,88.62,768.62,9.0,-1,True
7a2caaaf6f039835babfdf9aea003412,1,4de0f4caa802cd42528a25232c915283,1284de4ae8aa26997e748c851557cf0e,2017-08-30 22:07:37,749.99,39.05,789.04,26.0,-1,True
7a2f802f8cd01aa62fb904b952932edf,1,a87595e0311a6cb55db1cef3c1c0e7a0,6061155addc1e54b4cfb51c1c2a32ad8,2018-08-08 13:04:17,735.0,22.95,757.95,6.0,-1,True
7a35319beabf36472c45cc9ba67f0745,1,3d59253b36345baaf95246491607ab6e,52092ddbd3a58c450a4459bf051b2287,2017-12-06 23:55:06,69.0,9.59,1086.08,25.0,-1,True
7a35319beabf36472c45cc9ba67f0745,2,f7a5131ee6e422257630fe35c9b7875a,87b740daf17b5d1be335a64164ec6842,2017-12-06 23:55:06,799.99,143.78,1086.08,25.0,-1,True
7a35319beabf36472c45cc9ba67f0745,3,3e78cdf699d65e94e6a716be72fb4472,45d33f715e24d15a6ccf5c17b3a23e3c,2017-12-06 23:55:06,59.87,3.85,1086.08,25.0,-1,True
7a35387c416ab539ef45773ebacc4993,1,c4989935ece6a2e0c0c148ede45f640e,522620dcb18a6b31cd7bdf73665113a9,2017-10-06 16:44:25,419.9,20.51,1761.64,12.0,-1,True
7a35387c416ab539ef45773ebacc4993,2,c4989935ece6a2e0c0c148ede45f640e,522620dcb18a6b31cd7bdf73665113a9,2017-10-06 16:44:25,419.9,20.51,1761.64,12.0,-1,True
7a35387c416ab539ef45773ebacc4993,3,c4989935ece6a2e0c0c148ede45f640e,522620dcb18a6b31cd7bdf73665113a9,2017-10-06 16:44:25,419.9,20.51,1761.64,12.0,-1,True
7a35387c416ab539ef45773ebacc4993,4,c4989935ece6a2e0c0c148ede45f640e,522620dcb18a6b31cd7bdf73665113a9,2017-10-06 16:44:25,419.9,20.51,1761.64,12.0,-1,True
7a53fed7f9006ef9325efa365e6a1992,1,15994dc9c5505e5feb9780945ed1cc8a,8e29d051f810eb22959ede205b462b9f,2018-06-15 14:17:34,299.9,146.3,446.2,60.0,-1,True
7a71ea3784516335d7d333ed70db7caf,1,e3b4b906fc11fd64318e4923a3d4594f,17306570e772e7718c92a562d33f5f1d,2018-03-09 20:56:21,629.9,131.63,761.53,,-1,True
7a818012b467239b762232ca1644c096,1,af51d485dc5255ba2e18b21b550156e6,5dceca129747e92ff8ef7a997dc4f8ca,2017-11-23 12:55:59,299.9,155.47,455.37,25.0,-1,True
7a8adf1b52b8d3c0735699f5708bf513,1,25c38557cf793876c5abdd5931f922db,5dceca129747e92ff8ef7a997dc4f8ca,2018-03-05 22:48:13,1055.9,27.88,1083.78,15.0,-1,True
7a8cc403293bdadea04f2c93aeb91a4c,1,7ea73eb6e7e6ebb1113ba90f839b3402,af4a0e4cfe1d9c26b6712b1be25a72e5,2017-08-21 03:25:44,1079.99,55.0,2269.98,14.0,-1,True
7a8cc403293bdadea04f2c93aeb91a4c,2,7ea73eb6e7e6ebb1113ba90f839b3402,af4a0e4cfe1d9c26b6712b1be25a72e5,2017-08-21 03:25:44,1079.99,55.0,2269.98,14.0,-1,True
7aa23447e2b8d82e2355605aeac705b4,1,fbc4b7ed41d3f3152bbe55826d9fec73,7e93a43ef30c4f03f38b393420bc753a,2017-11-29 20:31:30,699.0,13.71,712.71,,-1,True
7ab7584d518d5220c4d8f5245c28181e,1,af51d485dc5255ba2e18b21b550156e6,5dceca129747e92ff8ef7a997dc4f8ca,2017-06-19 04:10:32,259.9,86.98,346.88,14.0,-1,True
7b27aa8a07339a1e651fce232621d0cf,1,8ce6ed44410ccff5e5437f5d1ec012e4,04308b1ee57b6625f47df1d56f00eedf,2018-02-21 16:27:13,699.9,46.93,746.83,27.0,-1,True
7b435354ca15646a010388cc18dd2c20,1,cf2f4b488fc5808e6c78366a0b73b4a8,b32be1695eb7ec5f10f72d9610a12527,2018-07-31 11:31:40,849.0,40.79,889.79,7.0,-1,True
7b53b94402ded889f5be8098bb6e2885,1,58327c5dd67068015c5a9c5eeb51d848,8cc6a0e5738e61a87b03c78b2ba9db4b,2017-02-22 00:57:33,739.9,20.88,760.78,14.0,-1,True
7b78cc6982a3e84c736e54249ed7612c,1,101c51628f18e013a1b2900a8f275fd2,17a053fcb14bd219540cbde0df490be0,2018-08-02 17:04:35,219.98,104.93,649.82,7.0,-1,True
7b78cc6982a3e84c736e54249ed7612c,2,101c51628f18e013a1b2900a8f275fd2,17a053fcb14bd219540cbde0df490be0,2018-08-02 17:04:35,219.98,104.93,649.82,7.0,-1,True
7b84c60b417905af7d0237310bd48f0b,1,277acb101c00b04ed2eabf11a7285a7c,a63bfbaa882c8f4542891b4e2246cc7f,2018-06-17 23:18:34,1099.0,38.56,1137.56,16.0,-1,True
7b9783133bb4a92b0c131b1b4f7657ea,1,43cc8e4d981bc04b9d78b12e8a908d41,6061155addc1e54b4cfb51c1c2a32ad8,2018-08-14 03:05:10,1240.0,72.67,1312.67,6.0,-1,True
7bb854599c1f0c6bc0fc1dfd8a49e244,1,89f477e164a214412b100a5c35464b0a,7142540dd4c91e2237acb7e911c4eba2,2017-11-24 12:07:01,494.9,156.83,651.73,29.0,-1,True
7bc63e447b9ad4b44da2f65bd74bf793,1,37b99aa22bbac19b2a4afc4b2a958a53,a1043bafd471dff536d0c462352beb48,2018-05-07 06:12:49,279.0,99.88,378.88,15.0,-1,True
7bccf6f8e394c22407daecb91ff10198,1,cc7e60cc41c667212b37102362120438,f0837c8d71434931d9e38e7b79234797,2017-11-27 12:26:20,1150.0,70.73,1220.73,11.0,-1,True
7be3a5089c1dc43a6943bfb89a249b8c,1,ff7885ae23429394b64526e957ec809d,257e61d3251fb5efb9daadddbc2cf7ca,2018-07-30 20:24:19,890.0,81.03,971.03,5.0,-1,True
7c749191ee3a17f34cbfcf6ddd2009ac,1,f22c9d6ce2431ff939aad39e026cc7ef,c847e075301870dd144a116762eaff9a,2017-05-16 06:35:31,1199.9,34.72,1234.62,6.0,-1,True
7c7bc574f3f647a6bb4da91c5dd094cb,1,f2169c25db6a579fde210bf8ce7ce9d7,d6b664fa0667064c6d76394e7848d790,2017-05-19 13:30:15,799.0,20.34,819.34,11.0,-1,True
7cb46c0eb2855e57112f72215ac78d47,1,003c0b8f6580c850bd2e32044d2ac307,c3ee2331a724e6fc02c4b698b57a73f3,2017-11-28 08:40:31,449.0,43.1,984.2,6.0,-1,True
7cb46c0eb2855e57112f72215ac78d47,2,003c0b8f6580c850bd2e32044d2ac307,c3ee2331a724e6fc02c4b698b57a73f3,2017-11-28 08:40:31,449.0,43.1,984.2,6.0,-1,True
7cb72e0bbd081c1483fb0b200266b7d3,1,933f4f76eae38d2a97ecfb7c6355f0bc,04308b1ee57b6625f47df1d56f00eedf,2018-03-14 02:30:48,1359.9,31.23,1391.13,68.0,-1,True
7ccdf2db4cb80263b5535a6cfad598e8,1,2bfb0bdbcea77da2879f0ef3be9a219e,2eb70248d66e0e3ef83659f71b244378,2018-03-22 11:50:45,709.9,20.94,730.84,35.0,-1,True
7cf3887824504a66be11bf1bab9fca46,1,4cce3fa9fee9eb2361e0b9bd32516958,b839e41795b7f3ad94cc2014a52f6796,2018-03-08 13:08:51,799.0,18.15,817.15,3.0,-1,True
7cfa85c7c53799aa2c849044711e9256,1,a84a9be4cdf0d5dbd36103b1e1ebc82f,134b867a0f7f8bbe6abf10f91874891e,2018-04-26 08:15:10,789.89,132.95,922.84,12.0,-1,True
7d04189e83c072cfdde15bcd1deaa23b,1,5f504b3a1c75b73d6151be81eb05bdc9,834f3294fba9f932f56edc879193f925,2017-07-12 09:15:12,572.0,64.74,636.74,12.0,-1,True
7d65e9176091ea193a460d908ee39737,1,27535386be7362e36d9e78c2afb8c0e5,94144541854e298c2d976cb893b81343,2017-07-06 16:30:19,1199.9,23.16,1223.06,7.0,-1,True
7d7eb2e2176ecc1a4e649624c46799fb,1,569216db5e4a857c4056614de975617f,2bf6a2c1e71bbd29a4ad64e6d3c3629f,2018-01-30 13:06:24,1750.0,28.01,1778.01,14.0,-1,True
7d7f3cbab666fd1e2f103d28b2c9bc64,1,4153a770f99ff52971af9c1d6beb422e,25c5c91f63607446a97b143d2d535d31,2017-09-11 14:26:01,728.0,29.94,757.94,13.0,-1,True
7da4f8ec54a78572fcce6797f62cf1cd,1,e91ff7c20ffce75705b28b2a7e7586f1,a63bfbaa882c8f4542891b4e2246cc7f,2018-07-30 14:44:39,1090.0,20.2,1110.2,,-1,True
7df532e9df5e7185f15df66997e787c8,1,7cb1e417bdc1490f948ee59caccb6e1b,6e386f64c84e482f0b9abf960797ee1b,2018-04-19 13:15:36,699.4,29.03,728.43,16.0,-1,True
7e3da8f7ef82afccb42bb25622099fb2,1,44fc450365728c413fefc547592626be,b839e41795b7f3ad94cc2014a52f6796,2018-06-12 12:58:48,849.0,20.03,869.03,4.0,-1,True
7e6b55f6388682bf51a05d8f13c2d466,1,362aecb999551eb6adcd8c5594e255fc,822b63912576852aea9a8436d72317b7,2017-01-22 12:59:05,719.88,20.74,740.62,,-1,True
7e6c86f2c78f3ccb8f18fdace19f0fc9,1,b914a18d4547eff292fedeccc82faec6,7e93a43ef30c4f03f38b393420bc753a,2017-10-23 14:49:25,699.99,13.71,713.7,3.0,-1,True
7ea04d381a2ba7d7f14be55b878830a5,1,16c4e87b98a9370a9cbc3a4658a3f45b,d23019c84ffae2d5ef2270367b8605fc,2018-01-22 10:29:58,1997.0,63.2,2060.2,45.0,-1,True
7eb6bfea5daf19a607f08fd25ea7672a,1,16c4e87b98a9370a9cbc3a4658a3f45b,d23019c84ffae2d5ef2270367b8605fc,2017-11-29 22:48:38,1997.0,109.55,2106.55,10.0,-1,True
7ef259be178f9f06c72a57add85b71cd,1,f4f4debbcfcafe6858d1e37a1f6e436e,5058e8c1e82653974541e83690655b4a,2018-06-28 17:13:19,139.98,232.69,372.67,36.0,-1,True
7f1a619240cf71f520b13b660753f8c7,1,26abb7e42cded69ba9b3736643ebeb39,7d13fca15225358621be4086e1eb0964,2018-05-28 22:56:06,689.0,88.68,777.68,14.0,-1,True
7f2c22c54cbae55091a09a9653fd2b8a,1,2ef36e1cae01b86d0ff0a2f50ff2bd53,1025f0e2d44d7041d6cf58b6550e0bfa,2018-03-15 10:55:56,84.0,29.44,1048.31,11.0,-1,True
7f2c22c54cbae55091a09a9653fd2b8a,3,2ef36e1cae01b86d0ff0a2f50ff2bd53,1025f0e2d44d7041d6cf58b6550e0bfa,2018-03-15 10:55:56,84.0,29.44,1048.31,11.0,-1,True
7f2c22c54cbae55091a09a9653fd2b8a,4,2ef36e1cae01b86d0ff0a2f50ff2bd53,1025f0e2d44d7041d6cf58b6550e0bfa,2018-03-15 10:55:56,84.0,29.44,1048.31,11.0,-1,True
7f2c22c54cbae55091a09a9653fd2b8a,6,2ef36e1cae01b86d0ff0a2f50ff2bd53,1025f0e2d44d7041d6cf58b6550e0bfa,2018-03-15 10:55:56,84.0,29.44,1048.31,11.0,-1,True
7f2c22c54cbae55091a09a9653fd2b8a,10,2ef36e1cae01b86d0ff0a2f50ff2bd53,1025f0e2d44d7041d6cf58b6550e0bfa,2018-03-15 10:55:56,84.0,29.44,1048.31,11.0,-1,True
7f2c22c54cbae55091a09a9653fd2b8a,11,2ef36e1cae01b86d0ff0a2f50ff2bd53,1025f0e2d44d7041d6cf58b6550e0bfa,2018-03-15 10:55:56,84.0,29.44,1048.31,11.0,-1,True
7f39ba4c9052be115350065d07583cac,1,a2ff5a97bf95719e38ea2e3b4105bce8,0015a82c2db000af6aaaf3ae2ecb0532,2017-10-24 23:56:20,895.0,21.02,916.02,9.0,-1,True
7f8df73aeab603648dec28a5f6cfadc3,1,145028037adecb27b1a58cf9597676cc,c26a2be5b53b7db6b276280da212a779,2018-02-22 13:10:30,399.0,51.81,1803.24,10.0,-1,True
7f8df73aeab603648dec28a5f6cfadc3,2,145028037adecb27b1a58cf9597676cc,c26a2be5b53b7db6b276280da212a779,2018-02-22 13:10:30,399.0,51.81,1803.24,10.0,-1,True
7f8df73aeab603648dec28a5f6cfadc3,3,145028037adecb27b1a58cf9597676cc,c26a2be5b53b7db6b276280da212a779,2018-02-22 13:10:30,399.0,51.81,1803.24,10.0,-1,True
7f8df73aeab603648dec28a5f6cfadc3,4,145028037adecb27b1a58cf9597676cc,c26a2be5b53b7db6b276280da212a779,2018-02-22 13:10:30,399.0,51.81,1803.24,10.0,-1,True
7f9cfd88530c3c6d0ce6084b27ef46ff,1,db49506c4a19ed884c7df231e08c564f,270297ead4c65a6cd2593960d2af6b21,2018-08-22 23:15:17,1199.0,37.03,1341.26,8.0,-1,True
7f9cfd88530c3c6d0ce6084b27ef46ff,2,3c260c3a756ae318837fad7286073c77,1e8c6a4c538f286aee9573239740a4b4,2018-08-19 23:15:17,68.2,37.03,1341.26,8.0,-1,True
7faf8b9448b66f4a3ac98a312b3e7609,1,c7a3f1a7f9eef146cc499368b578b884,ba90964cff9b9e0e6f32b23b82465f7b,2018-05-14 17:30:44,979.0,39.11,1018.11,6.0,-1,True
7fb803b61e1301dc6887ef9d54cfcf26,1,f734cc43e615be8b85d014e3c5b52a3b,ed46f1eb4a638113deb2a1137b5f22e9,2018-08-02 16:10:25,1150.0,87.28,1237.28,12.0,-1,True
7fb9a8071a075a78c82420971e66dd77,1,5fb0955cb683eb6f65a1f613e502eef5,6bd69102ab48df500790a8cecfc285c2,2018-01-10 16:56:25,1330.0,24.06,1354.06,7.0,-1,True
800ebc071b1dcbab630e96af15a7a1ef,1,97c2f81082289198f18c18dd5d936971,a3e9a2c700480d9bb01fba070ba80a0e,2017-05-29 04:10:26,210.0,115.12,325.12,7.0,-1,True
80423624a58421eb6e6d9fd07cafb406,1,992febfbf97cf4180952fcc7954d139f,b2ba3715d723d245138f291a6fe42594,2018-01-26 16:30:26,1119.9,138.33,1258.23,14.0,-1,True
80ac215e5fbfa62e737e8d47e2287b2c,1,5183344b5357029cfd88c7f511ed876d,7178f9f4dd81dcef02f62acdf8151e01,2017-11-09 19:31:46,1999.0,40.31,2039.31,21.0,-1,True
80d42608ec46066a22bc8261471c7a21,1,ce710fd2f106cf7570a07aa47ee7395b,1f1bb1f0859883505541bdd6606193e5,2017-05-09 14:45:34,899.0,21.59,920.59,7.0,-1,True
80d49171762a51f500bf6b774aa24617,1,44c7b85d371365e52230e2e0efb8e0d8,edb1ef5e36e0c8cd84eb3c9b003e486d,2018-06-10 21:29:59,2749.65,38.22,2787.87,5.0,-1,True
80db40134db34fa301d8a9c17b307a00,1,b59e3776fd0270273b8f6b1345e2f0fc,8de8fe3af4449ed695d2434c933ed73e,2018-08-09 15:45:17,2090.0,65.35,2155.35,10.0,-1,True
80dfedb6d17bf23539beeef3c768f4d7,1,4ca7b91a31637bd24fb8e559d5e015e4,59417c56835dd8e2e72f91f809cd4092,2017-05-05 20:50:13,3999.0,195.76,4194.76,15.0,-1,True
80f3b3dfb90795a9b5bf61ed8e8df267,1,1f33f54aa8e680e3d3b654539abfdcca,7e93a43ef30c4f03f38b393420bc753a,2017-07-13 03:25:25,746.0,31.76,777.76,,-1,True
81279a15416799e6580df60f66760a7b,1,88b3956a8179086a0c985a39644ec47d,821fb029fc6e495ca4f08a35d51e53a5,2018-05-23 08:17:37,1001.0,51.14,1052.14,31.0,-1,True
812b6f6a1efbfa5beae8ac07617fa0c3,1,37b99aa22bbac19b2a4afc4b2a958a53,a1043bafd471dff536d0c462352beb48,2018-06-11 16:10:46,279.0,119.84,398.84,15.0,-1,True
8138944aa954bbc7c286a30839130583,1,46aee891d7e9244b1f05b6ffcd6e8065,f35b3c613c4f7b2275f4185d0a3c59ec,2018-03-07 07:35:44,738.0,20.93,758.93,34.0,-1,True
81539e7eb97d9fba708603ac8f00b6c9,1,53d8ee87caa1a2320c66074ff9c99e61,0ac4201fda2c68ebc0e47cb9423cf3c9,2018-05-07 11:51:15,799.0,20.47,819.47,14.0,-1,True
8171523911786efd1d91c66d69051fcd,1,1f411e9a31196b71ed8438c8254b858e,7681ef142fd2c19048da7430856b5588,2018-06-14 09:00:57,730.0,50.68,3122.72,9.0,-1,True
8171523911786efd1d91c66d69051fcd,2,1f411e9a31196b71ed8438c8254b858e,7681ef142fd2c19048da7430856b5588,2018-06-14 09:00:57,730.0,50.68,3122.72,9.0,-1,True
8171523911786efd1d91c66d69051fcd,3,1f411e9a31196b71ed8438c8254b858e,7681ef142fd2c19048da7430856b5588,2018-06-14 09:00:57,730.0,50.68,3122.72,9.0,-1,True
8171523911786efd1d91c66d69051fcd,4,1f411e9a31196b71ed8438c8254b858e,7681ef142fd2c19048da7430856b5588,2018-06-14 09:00:57,730.0,50.68,3122.72,9.0,-1,True
818080c38c17ec4bdcb39798ccb51b4e,1,69d3ff4f45d52d69e4b06760e0e154e2,7b0df942f46435babab05d49b744b2c4,2017-09-14 11:24:48,1146.0,21.04,1167.04,11.0,-1,True
8185ba302492c86291d7b1912c94ded3,1,4e11734666acc305a4649de43f0bd181,7681ef142fd2c19048da7430856b5588,2018-04-24 22:30:51,640.0,48.25,688.25,6.0,-1,True
81928f41f8a362d614d4e4073d24de07,1,f27aff266ad97e75d4a24c893b2c311e,f62d7bb4a613ec758a03342d46b580b2,2018-05-14 20:54:55,750.0,54.72,804.72,12.0,-1,True
8193580d95dea97d43937711060b2846,1,a5215a7a9f46c4185b12f38e9ddf2abc,53243585a1d6dc2643021fd1853d8905,2017-11-17 02:55:59,1340.0,51.79,1391.79,14.0,-1,True
81a8c2a67e03e35119afe31d8c1d7b10,1,8a1c109f0d2621c441b0ba6846a75890,9baf5cb77970f539089d09a38bcec5c3,2018-07-19 22:50:03,720.99,18.35,739.34,10.0,-1,True
81b2c7683a251dc0ea48059bef94597c,1,cce3ce6484896041ae3dafdd4308a39c,7ddcbb64b5bc1ef36ca8c151f6ec77df,2017-07-28 11:43:23,1004.99,33.57,1038.56,29.0,-1,True
820349ed7a25bbfa196bb4f9a28442f2,1,588531f8ec37e7d5ff5b7b22ea0488f8,53243585a1d6dc2643021fd1853d8905,2017-11-09 09:50:25,1437.0,42.51,1479.51,23.0,-1,True
822430c455b49b1714466db2a15f4322,1,aae9610f8843fbe3931dadce56c0ac94,5bffbafbb22daf6d3bfc216a46db8708,2017-04-28 00:45:24,958.99,32.21,991.2,16.0,-1,True
8238b78624cf7cdf4fdb1a5e9906aada,1,f71b4fadb8b8e7564f1e8b8aba66c106,46dc3b2cc0980fb8ec44634e21d2718e,2017-03-13 17:03:28,699.99,21.64,721.63,9.0,-1,True
823e1b55f87736972904ce20e4e90f0a,1,0a859d8dc68f6a746b4709217110c439,76d5af76d0271110f9af36c92573f765,2017-09-24 22:30:11,399.0,87.58,486.58,,-1,True
824d9780d0313771024a0c70fe9dd9a7,1,ea45888166c303ff6ffc0abfcb52822f,f5a590cf36251cf1162ea35bef76fe84,2018-06-15 13:57:33,940.0,21.49,961.49,4.0,-1,True
826456a3605c466dec176f032fa660a9,1,bc4cd4da98dd128c39bf0b8c2674032f,53243585a1d6dc2643021fd1853d8905,2017-09-11 13:24:04,1299.9,51.51,1351.41,8.0,-1,True
826ac984fcfa730ed1f2ef0d212578af,1,136bcac25276c164961c1fea9c7b48ac,d624126b9206f595fb3fbb6ba03b28a8,2017-06-02 03:25:07,739.9,33.58,773.48,7.0,-1,True
826c215c77d0299238e4a2d52a8f5a99,1,8f211599d0cde9d8551a6984d758e1f4,33dd941c27854f7625b968cc6195a552,2018-06-05 11:15:14,1377.5,81.01,1458.51,15.0,-1,True
8279b5df6e66fb0dfddfc8a4cd10471b,1,5237739bb5fee495dbd337755a138660,966cb4760537b1404caedd472cc610a5,2018-04-04 03:28:59,899.0,18.73,917.73,20.0,-1,True
82ee69216f11b23e2d21d2796e079366,1,a04087ab6a96ffa041f8a2701a72b616,53243585a1d6dc2643021fd1853d8905,2018-08-14 11:45:19,650.0,42.94,692.94,9.0,-1,True
82fae4d3818a5f80851df0cc8c94aa7e,1,b944369f7fdafc891e06b47a372f7c45,5b35136197710e16ac5e7b7c2bd4ea85,2018-01-22 20:38:26,1395.0,58.3,1453.3,9.0,-1,True
82fbc12799bc20f75c107e8e3fd55f38,1,25da7af0ae86de644e6410fec1d599d1,712e6ed8aa4aa1fa65dab41fed5737e4,2017-03-17 12:35:02,650.0,128.47,778.47,16.0,-1,True
830b06516f47e7336e2cb585284dfeda,1,9c4eeb196595cc056eb99a83f6ee3034,610f72e407cdd7caaa2f8167b0163fd8,2018-06-29 10:21:53,1269.1,61.1,1330.2,17.0,-1,True
83167649ca3fb63d1a7daada42232e14,1,46e5995ddd4728e50343ef6bdb45b75f,b1204cfda1d4948679db3cfc0d3cb95c,2017-04-13 03:10:48,498.5,14.88,2566.9,,-1,True
83167649ca3fb63d1a7daada42232e14,2,46e5995ddd4728e50343ef6bdb45b75f,b1204cfda1d4948679db3cfc0d3cb95c,2017-04-13 03:10:48,498.5,14.88,2566.9,,-1,True
83167649ca3fb63d1a7daada42232e14,3,46e5995ddd4728e50343ef6bdb45b75f,b1204cfda1d4948679db3cfc0d3cb95c,2017-04-13 03:10:48,498.5,14.88,2566.9,,-1,True
83167649ca3fb63d1a7daada42232e14,4,46e5995ddd4728e50343ef6bdb45b75f,b1204cfda1d4948679db3cfc0d3cb95c,2017-04-13 03:10:48,498.5,14.88,2566.9,,-1,True
83167649ca3fb63d1a7daada42232e14,5,46e5995ddd4728e50343ef6bdb45b75f,b1204cfda1d4948679db3cfc0d3cb95c,2017-04-13 03:10:48,498.5,14.88,2566.9,,-1,True
833915009f90346b046a4f6cc9df0497,1,add32d15ff7c76396b982686227d9553,7e93a43ef30c4f03f38b393420bc753a,2017-07-04 18:50:14,1349.0,24.19,1373.19,10.0,-1,True
833aeeba583417aa644a7c311e6b5bd8,1,d4d998605a20a7c575f53f6c8be0cde5,ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,2018-03-05 19:30:22,2288.0,96.5,2384.5,3.0,-1,True
8349d82bb3c36734477e55a95e61e0b6,1,cf69d780077ed6cd5369b53aa63cd0d3,5882820ef11c4c068eea0677a7a879b4,2017-09-26 21:04:59,790.0,28.33,818.33,22.0,-1,True
836e4cb15d850d5cb77cda4c3c387665,1,7926c1689244625162673c66b4196371,ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,2018-03-06 16:15:44,1168.0,122.32,1290.32,37.0,-1,True
836f9b5adb4fe06d8980fb71fa06b691,1,8ea2105f9dac119565ef0138ad05f6fb,2bf6a2c1e71bbd29a4ad64e6d3c3629f,2018-08-15 19:45:16,1199.9,22.56,1222.46,3.0,-1,True
83a022cc4e851507e14012a90fedcd0e,1,b3bcd6f54c943fecf8f51e0b988e5cc9,04308b1ee57b6625f47df1d56f00eedf,2017-12-13 13:50:23,1299.9,25.54,1325.44,18.0,-1,True
83b11638ea5fdb78656168614f8afdf2,1,d239ed6ed6dabbcbfd8a3b776e1ca50c,729f06993dac8e860d4f02d7088ca48a,2017-12-14 20:35:22,389.9,83.04,472.94,12.0,-1,True
83d63d8a7bc56e6c8508003e1c7505f0,1,0a9b9a871ffaec6c0198334558a6c6a1,f9244d45189d3a3605499abddeade7d5,2018-02-12 13:01:34,949.99,38.88,988.87,11.0,-1,True
83d9d9a85946d3089b6b360120a54dcf,1,3589d24a1230be423827a1c139584dff,c840d3fdbba0790404fdae73d253b253,2018-05-03 23:53:03,1390.55,48.72,1439.27,25.0,-1,True
83e6338b5cf25dcf222551cb8da8d0d6,1,122bedead6e7541d311e6e0ab3cf248f,961dff0a659b4561334372337dd897d9,2017-08-24 10:04:56,2649.0,43.82,2692.82,,-1,True
83eec8a1bf27d833e0d2f468cf456ab1,1,18fcba7b80899b08132793f3a71ac9db,5dceca129747e92ff8ef7a997dc4f8ca,2018-05-13 21:31:19,2218.0,96.82,2314.82,4.0,-1,True
83f7e1cbad6386d501c636d6cfb23e55,1,606b5bf4a5c5ac2f72196afa18b77d3d,fa1c13f2614d7b5c4749cbc52fecda94,2018-05-16 11:51:39,798.9,28.09,826.99,5.0,-1,True
8413ebc651b8c647366e0e2c61dd63dd,1,8def15a9a64f1e5f1591ceb6265570c6,f326006815956455b2859abd58fe7e39,2018-03-27 20:47:55,369.49,98.4,467.89,22.0,-1,True
844c27433de65d38b642bf2350ea8054,1,ef752dd2f6410ce702377d573caf5e65,e81e1f9c3e762e620f3fb60a51499e16,2018-05-31 12:50:57,740.0,26.89,766.89,24.0,-1,True
8465a1ae25d801a0c2d8dbfeb425a6f6,1,014fcf6bd5cd4c7ee29fb3bb618c445e,3078096983cf766a32a06257648502d1,2018-03-08 14:50:31,699.99,38.17,738.16,27.0,-1,True
846b560326bf3574c22964443fe7c5f1,1,25292482a61cb3298df8dbe15ea69daf,edb1ef5e36e0c8cd84eb3c9b003e486d,2018-06-12 12:50:47,1499.65,28.38,1528.03,3.0,-1,True
8493710d4f0b7559f92171df102ea693,1,514261bb564657b9c123325f5af6bf4f,fa1c13f2614d7b5c4749cbc52fecda94,2018-08-15 15:30:25,798.0,21.78,819.78,6.0,-1,True
